index,latitud,longitud,provincia,edad,sexo,motivo_desaparicion,motivo_desaparicion_obs,fecha_desaparicion,situacion_actual,fecha_localizacion,year,month,day,days_gone,age_group,parishId,cantonId,provinceId
4185,-0.94812622,-79.22942052,COTOPAXI,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-01,ENCONTRADO,2023-06-06,2023,6,1,5,13-17,050250,0502,05
4186,-0.28644983,-78.56147032,PICHINCHA,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-08-12,ENCONTRADO,2023-08-20,2023,8,12,8,13-17,170150,1701,17
4187,-0.3179307,-78.5729673,PICHINCHA,13,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-07-22,ENCONTRADO,2023-08-09,2023,7,22,18,13-17,170150,1701,17
4188,-0.08356945,-78.50908563,PICHINCHA,26,MUJER,DISCAPACIDADES Y ENFERMEDADES,RETARDOS MENTALES,2023-08-05,ENCONTRADO,2023-08-07,2023,8,5,2,18-35,170150,1701,17
4189,-2.14269966,-79.8915992,GUAYAS,83,HOMBRE,EXTRAVIADA,PERSONA EXTRAVIADA,2023-06-05,ENCONTRADO,2023-06-05,2023,6,5,0,65 o mas,090150,0901,09
4190,-0.5114002,-78.567019,PICHINCHA,26,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-07-22,ENCONTRADO,2023-08-24,2023,7,22,33,18-35,170350,1703,17
4191,-0.968366,-78.694613,COTOPAXI,21,HOMBRE,EXTRAVIADA,HOSPITALIZADO,2023-05-08,ENCONTRADO,2023-05-18,2023,5,8,10,18-35,050450,0504,05
4192,-2.62120497,-78.68345626,CA�AR,15,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-22,ENCONTRADO,2023-06-26,2023,5,22,35,13-17,030156,0301,03
4193,-2.21029268,-79.91424222,GUAYAS,16,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-02-17,ENCONTRADO,2023-05-23,2023,2,17,95,13-17,090150,0901,09
4194,-2.194905,-79.884937,GUAYAS,32,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-06-10,ENCONTRADO,2023-08-20,2023,6,10,71,18-35,090150,0901,09
4195,0.8150687,-77.7165925,CARCHI,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-12,ENCONTRADO,2023-04-13,2023,4,12,1,13-17,040150,0401,04
4196,-3.11088936,-79.64318155,AZUAY,17,HOMBRE,FALLECIDO,ASESINATO,2023-04-09,FALLECIDO,2023-04-12,2023,4,9,3,13-17,011550,0115,01
4197,-2.0721549,-79.9345141,GUAYAS,59,MUJER,DISCAPACIDADES Y ENFERMEDADES,ALZHEIMER,2023-07-25,ENCONTRADO,2023-07-28,2023,7,25,3,36-64,090150,0901,09
4198,-2.19589806,-79.82091226,GUAYAS,31,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-06-29,ENCONTRADO,2023-07-28,2023,6,29,29,18-35,090750,0907,09
4199,-1.37696941,-78.01526524,PASTAZA,19,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-24,ENCONTRADO,2023-06-27,2023,6,24,3,18-35,160155,1601,16
4200,-0.2521882,-79.1879383,SANTO DOMINGO DE LOS TSACHILAS,25,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-03-15,ENCONTRADO,2023-06-12,2023,3,15,89,18-35,230150,2301,23
4201,-0.376612,-78.5547283,PICHINCHA,32,HOMBRE,FALLECIDO,ACCIDENTAL,2023-05-06,FALLECIDO,2023-05-10,2023,5,6,4,18-35,170353,1703,17
4202,-0.0795398,-78.4485114,PICHINCHA,13,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-26,ENCONTRADO,2023-07-01,2023,6,26,5,13-17,170155,1701,17
4203,-0.2562097,-79.1812631,SANTO DOMINGO DE LOS TSACHILAS,13,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-08-06,ENCONTRADO,2023-08-14,2023,8,6,8,13-17,230150,2301,23
4204,-0.29719077,-78.52834858,PICHINCHA,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-03-29,ENCONTRADO,2023-04-13,2023,3,29,15,13-17,170150,1701,17
4205,-0.90685447,-78.51370697,COTOPAXI,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-23,ENCONTRADO,2023-08-03,2023,6,23,41,13-17,050150,0501,05
4206,-0.5026003,-78.57216406,PICHINCHA,17,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-01,ENCONTRADO,2023-06-15,2023,6,1,14,13-17,170350,1703,17
4207,-0.2142238,-78.5107083,PICHINCHA,17,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-09,ENCONTRADO,2023-05-11,2023,5,9,2,13-17,170150,1701,17
4208,0.90781752,-79.67512468,ESMERALDAS,15,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-29,ENCONTRADO,2023-06-05,2023,5,29,7,13-17,080168,0801,08
4209,-0.2684018,-79.17274515,SANTO DOMINGO DE LOS TSACHILAS,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-24,ENCONTRADO,2023-07-28,2023,7,24,4,13-17,230150,2301,23
4210,-2.168974,-79.8397207,GUAYAS,17,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-14,ENCONTRADO,2023-07-28,2023,7,14,14,13-17,090750,0907,09
4211,-0.2797677,-78.5149691,PICHINCHA,15,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-09,ENCONTRADO,2023-05-11,2023,5,9,2,13-17,170150,1701,17
4212,-2.23384325,-80.93494818,SANTA ELENA,23,HOMBRE,PROBLEMA EC�NOMICOS,DEUDAS,2023-05-01,ENCONTRADO,2023-08-12,2023,5,1,103,18-35,240352,2403,24
4213,-0.38232379,-78.45101061,PICHINCHA,43,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-07-09,ENCONTRADO,2023-07-20,2023,7,9,11,36-64,170551,1705,17
4214,-0.93102531,-78.61531545,COTOPAXI,23,HOMBRE,PROBLEMAS SOCIALES,ALCOHOLISMO,2023-08-04,ENCONTRADO,2023-08-08,2023,8,4,4,18-35,050150,0501,05
4215,-3.55108646,-80.0791887,EL ORO,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-06,ENCONTRADO,2023-05-11,2023,5,6,5,13-17,070250,0702,07
4216,-1.68993091,-78.63149537,CHIMBORAZO,3,HOMBRE,PERDIDO,NINOS NINAS PERDIDOS,2023-06-04,ENCONTRADO,2023-06-04,2023,6,4,0,12 o menos,060150,0601,06
4217,-2.1603647,-79.9408857,GUAYAS,23,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-28,ENCONTRADO,2023-07-28,2023,6,28,30,18-35,090150,0901,09
4218,-2.1703641,-79.9195507,GUAYAS,16,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-26,ENCONTRADO,2023-08-13,2023,7,26,18,13-17,090150,0901,09
4219,-0.2650134,-79.1707719,SANTO DOMINGO DE LOS TSACHILAS,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-08-17,ENCONTRADO,2023-08-21,2023,8,17,4,13-17,230150,2301,23
4220,-3.97757492,-79.20510113,LOJA,36,HOMBRE,FALLECIDO,ASESINATO,2023-07-21,FALLECIDO,2023-08-05,2023,7,21,15,36-64,110150,1101,11
4221,-0.1224086,-78.4652483,PICHINCHA,11,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-12,ENCONTRADO,2023-04-13,2023,4,12,1,12 o menos,170150,1701,17
4222,-1.27900123,-78.6304949,TUNGURAHUA,18,MUJER,PROBLEMAS FAMILIARES,MALTRATO PSICOLOGICO,2023-06-03,ENCONTRADO,2023-06-07,2023,6,3,4,18-35,180150,1801,18
4223,1.28106953,-78.82364568,ESMERALDAS,36,HOMBRE,FALLECIDO,NO DETERMINADA,2023-05-04,FALLECIDO,2023-05-14,2023,5,4,10,36-64,080550,0805,08
4224,-1.67702553,-78.64631934,CHIMBORAZO,13,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-11,ENCONTRADO,2023-04-15,2023,4,11,4,13-17,060150,0601,06
4225,-3.25581798,-79.95843282,EL ORO,18,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-28,ENCONTRADO,2023-07-29,2023,7,28,1,18-35,070150,0701,07
4226,-3.2586438,-79.9614796,EL ORO,40,HOMBRE,DISCAPACIDADES Y ENFERMEDADES,OTRAS ENFERMEDADES MENTALES,2023-08-01,ENCONTRADO,2023-08-06,2023,8,1,5,36-64,070150,0701,07
4227,-2.168974,-79.8397207,GUAYAS,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-08-04,ENCONTRADO,2023-08-21,2023,8,4,17,13-17,090750,0907,09
4228,-4.01724996,-79.22975063,LOJA,86,MUJER,DISCAPACIDADES Y ENFERMEDADES,OTRAS ENFERMEDADES MENTALES,2023-06-26,ENCONTRADO,2023-06-26,2023,6,26,0,65 o mas,110150,1101,11
4229,-0.1433534,-78.5077081,PICHINCHA,17,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-07-14,ENCONTRADO,2023-07-15,2023,7,14,1,13-17,170150,1701,17
4230,-2.12155372,-79.96784444,GUAYAS,3,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-26,ENCONTRADO,2023-06-06,2023,5,26,11,12 o menos,090150,0901,09
4231,-0.33094168,-78.57165724,PICHINCHA,16,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-25,ENCONTRADO,2023-06-15,2023,5,25,21,13-17,170150,1701,17
4232,-2.89309387,-78.99804434,AZUAY,28,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-14,ENCONTRADO,2023-06-28,2023,6,14,14,18-35,010150,0101,01
4233,0.13864128,-91.3480686,GALAPAGOS,49,HOMBRE,EXTRAVIADA,ACCIDENTADO,2023-04-12,ENCONTRADO,2023-04-13,2023,4,12,1,36-64,200251,2002,20
4234,-2.198607,-78.8467579,CHIMBORAZO,19,MUJER,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-05-15,2023,3,26,50,18-35,060250,0602,06
4235,0.3471469,-78.1323648,IMBABURA,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-06,ENCONTRADO,2023-05-09,2023,5,6,3,13-17,100150,1001,10
4236,-1.67592914,-78.65525312,CHIMBORAZO,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-10,ENCONTRADO,2023-04-18,2023,4,10,8,13-17,060150,0601,06
4237,-0.9991082,-77.8148694,NAPO,29,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-03,ENCONTRADO,2023-05-07,2023,5,3,4,18-35,150150,1501,15
4238,-0.3360832,-78.5622303,PICHINCHA,27,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-19,ENCONTRADO,2023-05-21,2023,5,19,2,18-35,170150,1701,17
4239,-0.2418203,-78.5277506,PICHINCHA,14,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-20,ENCONTRADO,2023-07-04,2023,6,20,14,13-17,170150,1701,17
4240,-0.7432918,-90.3156893,GALAPAGOS,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-12,ENCONTRADO,2023-04-13,2023,4,12,1,13-17,200350,2003,20
4241,-2.4566285,-78.1678439,MORONA SANTIAGO,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-11,ENCONTRADO,2023-04-15,2023,4,11,4,13-17,140650,1406,14
4242,-3.25614502,-79.95456864,EL ORO,31,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-03-21,ENCONTRADO,2023-04-20,2023,3,21,30,18-35,070150,0701,07
4243,-0.1499043,-78.4368256,PICHINCHA,91,HOMBRE,FALLECIDO,NO DETERMINADA,2023-04-12,FALLECIDO,2023-04-13,2023,4,12,1,65 o mas,170186,1701,17
4244,-0.4066126,-78.5462098,PICHINCHA,18,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-30,ENCONTRADO,2023-05-09,2023,4,30,9,18-35,170356,1703,17
4245,-2.0844835,-79.9309719,GUAYAS,77,HOMBRE,FALLECIDO,NO DETERMINADA,2023-04-08,FALLECIDO,2023-04-18,2023,4,8,10,65 o mas,090150,0901,09
4246,-0.3296191,-78.5543734,PICHINCHA,21,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-03,ENCONTRADO,2023-05-18,2023,5,3,15,18-35,170150,1701,17
4247,-2.20057988,-78.84637572,CHIMBORAZO,66,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-27,2023,3,26,32,65 o mas,060250,0602,06
4248,-2.2552923,-79.89489019,GUAYAS,14,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-27,ENCONTRADO,2023-04-12,2023,3,27,16,13-17,090150,0901,09
4249,-2.71108269,-80.25030967,GUAYAS,35,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-16,ENCONTRADO,2023-06-27,2023,6,16,11,18-35,090156,0901,09
4250,-1.28831423,-78.66261721,TUNGURAHUA,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-30,ENCONTRADO,2023-06-05,2023,5,30,6,13-17,180165,1801,18
4251,-3.455493,-79.9720649,EL ORO,27,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-06-25,ENCONTRADO,2023-08-21,2023,6,25,57,18-35,071250,0712,07
4252,-1.1646515,-78.5944718,TUNGURAHUA,20,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-22,ENCONTRADO,2023-05-24,2023,4,22,32,18-35,180168,1801,18
4253,-2.1919098,-79.89049853,GUAYAS,43,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-06-17,ENCONTRADO,2023-06-27,2023,6,17,10,36-64,090150,0901,09
4254,-2.13120408,-79.93819039,GUAYAS,25,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-02-08,ENCONTRADO,2023-04-13,2023,2,8,64,18-35,090150,0901,09
4255,-2.1205192,-79.5842547,GUAYAS,13,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-05,ENCONTRADO,2023-06-07,2023,6,5,2,13-17,091050,0910,09
4256,-0.2860966,-78.5263815,PICHINCHA,13,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-09,ENCONTRADO,2023-05-11,2023,5,9,2,13-17,170150,1701,17
4257,-0.50675789,-78.5426288,PICHINCHA,16,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-25,ENCONTRADO,2023-05-09,2023,4,25,14,13-17,170350,1703,17
4258,-1.3075411,-78.6384552,TUNGURAHUA,18,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-30,ENCONTRADO,2023-06-05,2023,5,30,6,18-35,180155,1801,18
4259,-1.801926,-79.5346459,LOS RIOS,36,HOMBRE,FALLECIDO,ASESINATO,2023-09-18,FALLECIDO,2023-09-20,2023,9,18,2,36-64,120150,1201,12
4260,-0.2666599,-78.5417947,PICHINCHA,16,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-04,ENCONTRADO,2023-06-06,2023,5,4,33,13-17,170150,1701,17
4261,-2.28235539,-79.88115712,GUAYAS,34,HOMBRE,FALLECIDO,NO DETERMINADA,2023-04-04,FALLECIDO,2023-04-15,2023,4,4,11,18-35,090150,0901,09
4262,-2.19931975,-79.9345869,GUAYAS,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-11,ENCONTRADO,2023-04-13,2023,4,11,2,13-17,090150,0901,09
4263,0.8680071,-79.8464804,ESMERALDAS,15,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-02-13,ENCONTRADO,2023-06-27,2023,2,13,134,13-17,080650,0806,08
4264,-0.75932231,-78.69025389,COTOPAXI,24,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-08,ENCONTRADO,2023-06-21,2023,6,8,13,18-35,050162,0501,05
4265,-2.20267165,-78.84845079,CHIMBORAZO,22,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-05-04,2023,3,26,39,18-35,060250,0602,06
4266,-1.2369227,-78.686673,TUNGURAHUA,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-29,ENCONTRADO,2023-06-06,2023,5,29,8,13-17,180162,1801,18
4267,-1.880791,-79.936255,GUAYAS,29,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-04-03,ENCONTRADO,2023-04-11,2023,4,3,8,18-35,090650,0906,09
4268,-1.2535706,-78.629308,TUNGURAHUA,18,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-04-11,ENCONTRADO,2023-04-24,2023,4,11,13,18-35,180150,1801,18
4269,-2.22834556,-80.07912716,GUAYAS,48,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-04-11,ENCONTRADO,2023-04-15,2023,4,11,4,36-64,090150,0901,09
4270,-0.07041467,-78.42800617,PICHINCHA,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-18,ENCONTRADO,2023-06-26,2023,6,18,8,13-17,170155,1701,17
4271,0.01166127,-78.46944792,PICHINCHA,13,MUJER,PROBLEMAS ACAD�MICOS,BAJO RENDIMIENTO,2023-06-07,ENCONTRADO,2023-06-27,2023,6,7,20,13-17,170180,1701,17
4272,-0.28905305,-79.18081845,SANTO DOMINGO DE LOS TSACHILAS,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-09-13,ENCONTRADO,2023-09-14,2023,9,13,1,13-17,230150,2301,23
4273,-2.19529565,-78.84667043,CHIMBORAZO,4,MUJER,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-12,2023,3,26,17,12 o menos,060250,0602,06
4274,-1.2760056,-78.585247,TUNGURAHUA,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-29,ENCONTRADO,2023-06-06,2023,5,29,8,13-17,180160,1801,18
4275,-2.19573625,-78.84534715,CHIMBORAZO,13,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-06-01,2023,3,26,67,13-17,060250,0602,06
4276,-2.1690192,-79.8058407,GUAYAS,33,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-12,FALLECIDO,2023-04-15,2023,3,12,34,18-35,090750,0907,09
4277,-2.30715668,-78.12111812,MORONA SANTIAGO,14,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-08-30,ENCONTRADO,2023-09-20,2023,8,30,21,13-17,140150,1401,14
4278,0.80738492,-77.71965116,CARCHI,48,HOMBRE,PROBLEMA EC�NOMICOS,JUICIOS DE ALIMENTOS,2023-05-31,ENCONTRADO,2023-06-10,2023,5,31,10,36-64,040150,0401,04
4279,-2.2531888,-79.9042272,GUAYAS,17,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-12,ENCONTRADO,2023-04-15,2023,4,12,3,13-17,090150,0901,09
4280,-1.65838208,-78.64560843,CHIMBORAZO,13,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-09,ENCONTRADO,2023-05-11,2023,5,9,2,13-17,060150,0601,06
4281,-2.19487566,-78.84566634,CHIMBORAZO,63,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-11,2023,3,26,16,36-64,060250,0602,06
4282,-2.19581806,-78.84569155,CHIMBORAZO,24,MUJER,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-12,2023,3,26,17,18-35,060250,0602,06
4283,-2.168974,-79.8397207,GUAYAS,23,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-20,ENCONTRADO,2023-04-13,2023,3,20,24,18-35,090750,0907,09
4284,-0.08767866,-78.46863172,PICHINCHA,37,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-03,ENCONTRADO,2023-06-07,2023,6,3,4,36-64,170150,1701,17
4285,-0.26358511,-78.48744392,PICHINCHA,37,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-19,ENCONTRADO,2023-06-21,2023,6,19,2,36-64,170156,1701,17
4286,-1.50891298,-77.94120955,PASTAZA,73,HOMBRE,FALLECIDO,ACCIDENTAL,2023-06-25,FALLECIDO,2023-06-26,2023,6,25,1,65 o mas,160165,1601,16
4287,0.0731181,-80.0513928,MANABI,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-10,ENCONTRADO,2023-06-06,2023,5,10,27,13-17,131750,1317,13
4288,-2.19482824,-78.84613835,CHIMBORAZO,43,MUJER,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-25,2023,3,26,30,36-64,060250,0602,06
4289,-1.85783125,-79.95541386,GUAYAS,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-04-12,ENCONTRADO,2023-04-25,2023,4,12,13,13-17,090650,0906,09
4290,-1.3928344,-78.4268758,TUNGURAHUA,17,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-05,ENCONTRADO,2023-06-16,2023,6,5,11,13-17,180250,1802,18
4291,-2.7873716,-79.1774268,AZUAY,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-01-20,ENCONTRADO,2023-05-10,2023,1,20,110,13-17,010165,0101,01
4292,-2.198607,-78.8467579,CHIMBORAZO,39,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-06-11,2023,3,26,77,36-64,060250,0602,06
4293,-0.75932231,-78.69025389,COTOPAXI,5,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-08,ENCONTRADO,2023-06-21,2023,6,8,13,12 o menos,050162,0501,05
4294,-0.1069537,-78.4943735,PICHINCHA,14,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-12,ENCONTRADO,2023-04-14,2023,4,12,2,13-17,170150,1701,17
4295,-2.3074378,-78.1202307,MORONA SANTIAGO,14,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-08,ENCONTRADO,2023-05-10,2023,5,8,2,13-17,140150,1401,14
4296,-2.52666649,-78.93512604,CA�AR,13,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-07-23,ENCONTRADO,2023-08-20,2023,7,23,28,13-17,030550,0305,03
4297,-0.23294174,-78.33594644,PICHINCHA,60,HOMBRE,EXTRAVIADA,PERSONA EXTRAVIADA,2023-07-28,ENCONTRADO,2023-07-29,2023,7,28,1,36-64,170175,1701,17
4298,-1.81587885,-80.23126959,GUAYAS,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-02,ENCONTRADO,2023-06-01,2023,5,2,30,13-17,091450,0914,09
4299,-0.1081851,-78.4585723,PICHINCHA,41,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-13,ENCONTRADO,2023-04-24,2023,4,13,11,36-64,170155,1701,17
4300,-0.2582261,-78.5260302,PICHINCHA,16,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-05,ENCONTRADO,2023-08-20,2023,5,5,107,13-17,170150,1701,17
4301,-2.19545282,-78.84552954,CHIMBORAZO,37,MUJER,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-18,2023,3,26,23,36-64,060250,0602,06
4302,-1.6748291,-78.6349346,CHIMBORAZO,14,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-10,ENCONTRADO,2023-05-11,2023,5,10,1,13-17,060150,0601,06
4303,0.91708936,-79.6835537,ESMERALDAS,16,MUJER,PROBLEMAS FAMILIARES,MALTRATO PSICOLOGICO,2023-09-15,ENCONTRADO,2023-09-21,2023,9,15,6,13-17,080150,0801,08
4304,-2.1971317,-79.9136907,GUAYAS,13,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-13,ENCONTRADO,2023-04-25,2023,4,13,12,13-17,090150,0901,09
4305,-0.274641,-78.5682144,PICHINCHA,18,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-04,ENCONTRADO,2023-07-04,2023,6,4,30,18-35,170150,1701,17
4306,0.11412718,-78.37792778,PICHINCHA,84,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-06,ENCONTRADO,2023-06-07,2023,6,6,1,65 o mas,170158,1701,17
4307,-2.89200217,-78.97585481,AZUAY,45,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-03-22,ENCONTRADO,2023-08-20,2023,3,22,151,36-64,010150,0101,01
4308,-2.9103284,-77.7909776,MORONA SANTIAGO,15,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-25,ENCONTRADO,2023-09-15,2023,7,25,52,13-17,141251,1412,14
4309,-0.327644,-78.5673547,PICHINCHA,48,HOMBRE,SIN_DATO,SIN_DATO,2023-05-11,DESAPARECIDO,NA,2023,5,11,NA,36-64,170150,1701,17
4310,-2.09828307,-79.93733698,GUAYAS,28,MUJER,PROBLEMAS SOCIALES,DELINCUENCIA,2023-06-05,ENCONTRADO,2023-06-07,2023,6,5,2,18-35,090150,0901,09
4311,-0.1427165,-78.4923704,PICHINCHA,16,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-04-13,ENCONTRADO,2023-04-14,2023,4,13,1,13-17,170150,1701,17
4312,-2.19545132,-78.84487055,CHIMBORAZO,12,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-04-21,2023,3,26,26,12 o menos,060250,0602,06
4313,-2.19608521,-78.84513973,CHIMBORAZO,77,MUJER,FALLECIDO,ACCIDENTAL,2023-03-26,FALLECIDO,2023-06-13,2023,3,26,79,65 o mas,060250,0602,06
4314,-3.99787956,-79.19669009,LOJA,17,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-09-19,ENCONTRADO,2023-09-20,2023,9,19,1,13-17,110150,1101,11
